,University,University Latitude,University Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
678,Dartmouth College,43.701971925,-72.28965318682856,Jewel of India,43.700883669482,-72.28598989028985,Indian Restaurant
679,Dartmouth College,43.701971925,-72.28965318682856,Salt Hill Pub,43.70061748246002,-72.28826714934335,Irish Pub
680,Dartmouth College,43.701971925,-72.28965318682856,Subway,43.700801,-72.287213,Sandwich Place
681,Dartmouth College,43.701971925,-72.28965318682856,Stinson's Village Store,43.701483582640414,-72.28996368209044,Deli / Bodega
682,Dartmouth College,43.701971925,-72.28965318682856,CVS pharmacy,43.69939740213106,-72.29038382587754,Pharmacy
683,Dartmouth College,43.701971925,-72.28965318682856,Six South Street Hotel,43.700258945535445,-72.28865506641436,Hotel
684,Dartmouth College,43.701971925,-72.28965318682856,Sushi Ya,43.699742697201586,-72.28954456424778,Japanese Restaurant
685,Dartmouth College,43.701971925,-72.28965318682856,Dunkin',43.69985638258366,-72.28983770169981,Donut Shop
686,Dartmouth College,43.701971925,-72.28965318682856,Circle K,43.699798,-72.290063,Convenience Store
687,Dartmouth College,43.701971925,-72.28965318682856,Roberts Flowers of Hanover,43.702096000000004,-72.29036500000001,Flower Shop
688,Dartmouth College,43.701971925,-72.28965318682856,Left Bank Books,43.7022000087788,-72.28937787421391,Bookstore
689,Dartmouth College,43.701971925,-72.28965318682856,Hanover Farmers Market,43.70288199730242,-72.28833066268358,Farmers Market
690,Dartmouth College,43.701971925,-72.28965318682856,Hanover Inn Bus Stop,43.70208,-72.288762,Bus Stop
691,Dartmouth College,43.701971925,-72.28965318682856,The Pink Alligator,43.700757,-72.289988,Women's Store
692,Dartmouth College,43.701971925,-72.28965318682856,Black Family Visual Arts Center,43.70123991750726,-72.2871455136632,College Arts Building
693,Dartmouth College,43.701971925,-72.28965318682856,BEMA,43.70520493927638,-72.28460349467161,Plaza
694,California Institute of Technology,34.13710185,-118.1252748661162,Turtle Pond at Caltech,34.13693381706506,-118.12507630034477,Lake
695,California Institute of Technology,34.13710185,-118.1252748661162,Athenaeum - Caltech,34.136841947643305,-118.12167494607604,Restaurant
696,California Institute of Technology,34.13710185,-118.1252748661162,Red Door Café,34.137354,-118.12382,Coffee Shop
697,California Institute of Technology,34.13710185,-118.1252748661162,Ginger Corner Market,34.14198009688131,-118.12605020994192,Café
698,California Institute of Technology,34.13710185,-118.1252748661162,Float,34.139305562726804,-118.13169004233,Sandwich Place
699,California Institute of Technology,34.13710185,-118.1252748661162,Beckman Auditorium,34.13928392284231,-118.12560790755283,Theater
700,California Institute of Technology,34.13710185,-118.1252748661162,Braun Athletic Center,34.13397406555916,-118.12758134939406,Gym / Fitness Center
701,California Institute of Technology,34.13710185,-118.1252748661162,Yogurtland,34.138574,-118.13252,Frozen Yogurt Shop
702,California Institute of Technology,34.13710185,-118.1252748661162,Magnolia House,34.137524673258646,-118.13220674130476,Cocktail Bar
703,California Institute of Technology,34.13710185,-118.1252748661162,Peet's Coffee & Tea,34.135494,-118.13248,Coffee Shop
704,California Institute of Technology,34.13710185,-118.1252748661162,Nick's South Lake Avenue,34.140042227000784,-118.13188944971782,American Restaurant
705,California Institute of Technology,34.13710185,-118.1252748661162,Einstein Bros Bagels,34.13545192784703,-118.13257053494453,Bagel Shop
706,California Institute of Technology,34.13710185,-118.1252748661162,Bravo Salon | Spa,34.138266967785924,-118.13267111778259,Salon / Barbershop
707,California Institute of Technology,34.13710185,-118.1252748661162,SanSai Japanese Grill,34.13972015502895,-118.13165640744718,Sushi Restaurant
708,California Institute of Technology,34.13710185,-118.1252748661162,The Arbour,34.136692801772696,-118.13242761582923,New American Restaurant
709,California Institute of Technology,34.13710185,-118.1252748661162,Ten Thousand Villages,34.13613565413102,-118.13265887021043,Gift Shop
710,California Institute of Technology,34.13710185,-118.1252748661162,Ross Dress for Less,34.13814723764093,-118.13198541820745,Clothing Store
711,California Institute of Technology,34.13710185,-118.1252748661162,Pie 'n Burger,34.135996499101424,-118.13163156639939,Burger Joint
712,California Institute of Technology,34.13710185,-118.1252748661162,Tpumps,34.136790637555514,-118.13206493854523,Bubble Tea Shop
713,California Institute of Technology,34.13710185,-118.1252748661162,Nothing Bundt Cakes,34.13641455772948,-118.13192774357049,Bakery
714,California Institute of Technology,34.13710185,-118.1252748661162,T.J. Maxx,34.1380469,-118.1326158,Department Store
715,California Institute of Technology,34.13710185,-118.1252748661162,Pier 1 Imports,34.1385866130688,-118.131850460868,Furniture / Home Store
716,California Institute of Technology,34.13710185,-118.1252748661162,Pottery Barn Kids,34.13713762898336,-118.132597217298,Furniture / Home Store
717,California Institute of Technology,34.13710185,-118.1252748661162,Paul Martin's American Grill,34.1382669,-118.1326549,American Restaurant
718,California Institute of Technology,34.13710185,-118.1252748661162,SUBWAY,34.13726416657996,-118.13202510214956,Sandwich Place
719,California Institute of Technology,34.13710185,-118.1252748661162,Grant Park,34.14211640530313,-118.12524676322937,Park
720,California Institute of Technology,34.13710185,-118.1252748661162,Baskin-Robbins,34.13638227818873,-118.13255911045115,Ice Cream Shop
721,California Institute of Technology,34.13710185,-118.1252748661162,Winchell's,34.136060138740376,-118.13253346119949,Donut Shop
722,California Institute of Technology,34.13710185,-118.1252748661162,Starbucks,34.13598071067208,-118.13240508468039,Coffee Shop
723,California Institute of Technology,34.13710185,-118.1252748661162,Gene Pool,34.13916242077996,-118.12630750808906,Fountain
724,California Institute of Technology,34.13710185,-118.1252748661162,All American Softy Truck,34.13910416763269,-118.12716330046129,Food Truck
725,California Institute of Technology,34.13710185,-118.1252748661162,Rath Al Fresco,34.13689360582149,-118.12210698969363,Beer Garden
726,California Institute of Technology,34.13710185,-118.1252748661162,The Café at Broad,34.13985639587883,-118.126932220694,Café
727,California Institute of Technology,34.13710185,-118.1252748661162,Verizon,34.13951898773229,-118.1319600566228,Mobile Phone Shop
728,California Institute of Technology,34.13710185,-118.1252748661162,Brown Gym (Caltech),34.13379571700474,-118.12622308731079,Gym
729,California Institute of Technology,34.13710185,-118.1252748661162,Le Petit Vendome,34.136806,-118.131418,Food & Drink Shop
730,California Institute of Technology,34.13710185,-118.1252748661162,Noda,34.13643921679828,-118.1321275610261,Japanese Restaurant
731,California Institute of Technology,34.13710185,-118.1252748661162,Chronicle Wine Cellar,34.136340999999994,-118.13144199999999,Wine Shop
732,California Institute of Technology,34.13710185,-118.1252748661162,Grant Park Tennis Courts,34.14273019281077,-118.12466605150927,Tennis Court
733,California Institute of Technology,34.13710185,-118.1252748661162,The Marketplace on South Lake Avenue,34.135528008115415,-118.13255193788291,Plaza
734,University of Notre Dame,41.70456775,-86.23822026017265,Basilica of the Sacred Heart,41.702442608833614,-86.23979836104208,Church
735,University of Notre Dame,41.70456775,-86.23822026017265,North Dining Hall,41.704201499323766,-86.2362523780595,College Cafeteria
736,University of Notre Dame,41.70456775,-86.23822026017265,Au Bon Pain at Hesburgh Library,41.702031242187026,-86.23403302076888,Bakery
737,University of Notre Dame,41.70456775,-86.23822026017265,Smashburger at LaFortune,41.701954,-86.23747,Burger Joint
738,University of Notre Dame,41.70456775,-86.23822026017265,SUBWAY,41.701899771894475,-86.23754489256046,Sandwich Place
739,University of Notre Dame,41.70456775,-86.23822026017265,Sbarro,41.703888,-86.237712,Pizza Place
740,University of Notre Dame,41.70456775,-86.23822026017265,Starbucks,41.70189598,-86.23761564,Coffee Shop
741,University of Notre Dame,41.70456775,-86.23822026017265,Snite Museum of Art,41.699447539896866,-86.2357641227943,Art Museum
742,University of Notre Dame,41.70456775,-86.23822026017265,Taco Bell,41.70189510232278,-86.23797722616698,Fast Food Restaurant
743,University of Notre Dame,41.70456775,-86.23822026017265,Burger King,41.701945,-86.2376,Fast Food Restaurant
744,University of Notre Dame,41.70456775,-86.23822026017265,Reckers,41.69925943086887,-86.24130161594655,College Cafeteria
745,University of Chicago,41.7892454,-87.59771803592608,The Oriental Institute,41.78938502680834,-87.59793474102628,History Museum
746,University of Chicago,41.7892454,-87.59771803592608,University of Chicago Quad,41.78955289156093,-87.59970188140869,College Quad
747,University of Chicago,41.7892454,-87.59771803592608,Plein Air Cafe & Eatery,41.789898247412786,-87.5961439110726,Café
748,University of Chicago,41.7892454,-87.59771803592608,Frank Lloyd Wright Robie House,41.789824913564004,-87.59585635392484,History Museum
749,University of Chicago,41.7892454,-87.59771803592608,Seminary Co-op Bookstore,41.79001361284812,-87.59616290197944,Bookstore
750,University of Chicago,41.7892454,-87.59771803592608,The Happy Lobster Truck,41.78881909456103,-87.59988831834748,Food Truck
751,University of Chicago,41.7892454,-87.59771803592608,57th Street Books,41.79146937922153,-87.59459060817733,Bookstore
752,University of Chicago,41.7892454,-87.59771803592608,Grounds of Being,41.78915820482929,-87.60025187517098,Café
753,University of Chicago,41.7892454,-87.59771803592608,Medici on 57th,41.79137860954537,-87.59370810124774,Bakery
754,University of Chicago,41.7892454,-87.59771803592608,Barnes & Noble,41.787288110939045,-87.59653635306434,Bookstore
755,University of Chicago,41.7892454,-87.59771803592608,University of Chicago Pub,41.78792683400394,-87.59534029346084,Pub
756,University of Chicago,41.7892454,-87.59771803592608,Midway Plaisance Park,41.786525766685706,-87.59445752907632,Park
757,University of Chicago,41.7892454,-87.59771803592608,Court Theatre at University of Chicago,41.79390494771234,-87.60083339690823,Theater
758,University of Chicago,41.7892454,-87.59771803592608,Doc Films (Max Palevsky Cinema),41.78827980416347,-87.5956205533204,Indie Movie Theater
759,University of Chicago,41.7892454,-87.59771803592608,Smart Museum of Art,41.7937220209854,-87.6001632509838,Art Museum
760,University of Chicago,41.7892454,-87.59771803592608,Reva and David Logan Center for the Arts,41.78573612595589,-87.60357610094069,College Arts Building
761,University of Chicago,41.7892454,-87.59771803592608,Starbucks,41.789724508184676,-87.59716663404555,Coffee Shop
762,University of Chicago,41.7892454,-87.59771803592608,"Noodles, Etc.",41.79146503747775,-87.59337015472738,Noodle House
763,University of Chicago,41.7892454,-87.59771803592608,Nella Pizza & Pasta,41.79478155175347,-87.5987603061899,Pizza Place
764,University of Chicago,41.7892454,-87.59771803592608,The Nile Restaurant,41.79522707950626,-87.59725841734928,Middle Eastern Restaurant
765,University of Chicago,41.7892454,-87.59771803592608,Saucy Porka,41.795227,-87.597038,Asian Restaurant
766,University of Chicago,41.7892454,-87.59771803592608,Lunchbox,41.78979492454941,-87.59803150457296,Food Truck
767,University of Chicago,41.7892454,-87.59771803592608,Pret A Manger,41.791083961005924,-87.59866844109781,Sandwich Place
768,University of Chicago,41.7892454,-87.59771803592608,Hallowed Grounds,41.79123810798908,-87.59828439566307,Coffee Shop
769,University of Chicago,41.7892454,-87.59771803592608,Salonica,41.79152936501783,-87.59015201956711,Diner
770,University of Chicago,41.7892454,-87.59771803592608,Insomnia Cookies,41.79490914462068,-87.599345925249,Pastry Shop
771,University of Chicago,41.7892454,-87.59771803592608,Subway,41.79075241088867,-87.59827423095703,Sandwich Place
772,University of Chicago,41.7892454,-87.59771803592608,Seoul Taco,41.79137,-87.593925,Taco Place
773,University of Chicago,41.7892454,-87.59771803592608,Te'Amo Boba Bar,41.794583,-87.599063,Bubble Tea Shop
774,University of Chicago,41.7892454,-87.59771803592608,University of Chicago Sky Lobby,41.7910742329221,-87.6047292514737,Restaurant
775,University of Chicago,41.7892454,-87.59771803592608,Qdoba Mexican Grill,41.79129011483299,-87.60435850967694,Mexican Restaurant
776,University of Chicago,41.7892454,-87.59771803592608,Starbucks,41.79523428552959,-87.59665940828377,Coffee Shop
777,University of Chicago,41.7892454,-87.59771803592608,Reynolds Club,41.79113350791432,-87.59834536596931,Student Center
778,University of Chicago,41.7892454,-87.59771803592608,Jimmy's Woodlawn Tap,41.79520328853792,-87.59669898267911,Dive Bar
779,University of Chicago,41.7892454,-87.59771803592608,Bartlett Dining Commons,41.79196882533417,-87.598399087271,College Cafeteria
780,University of Chicago,41.7892454,-87.59771803592608,Red Mango - The University of Chicago Medical Center,41.790207,-87.60550500000001,Frozen Yogurt Shop
781,University of Chicago,41.7892454,-87.59771803592608,FedEx Office Print & Ship Center,41.7912918,-87.5941147,Shipping Store
782,University of Chicago,41.7892454,-87.59771803592608,Dollop Coffee Co.,41.794367256713294,-87.598920139211,Coffee Shop
783,University of Chicago,41.7892454,-87.59771803592608,Au Bon Pain,41.78926106825796,-87.60443567817545,Sandwich Place
784,University of Chicago,41.7892454,-87.59771803592608,Subway,41.78496031983219,-87.6009834048251,Sandwich Place
785,University of Chicago,41.7892454,-87.59771803592608,Starbucks,41.78952639912105,-87.60155294621504,Coffee Shop
786,University of Chicago,41.7892454,-87.59771803592608,Henry Crown Field House,41.79334092979286,-87.59834047895802,Gym
787,University of Chicago,41.7892454,-87.59771803592608,Cobb Coffee Shop,41.78914765966586,-87.60096691355331,Coffee Shop
788,University of Chicago,41.7892454,-87.59771803592608,Classics Cafe,41.787769965561274,-87.60108957102533,Café
789,University of Chicago,41.7892454,-87.59771803592608,Law School Cafe,41.78507337553538,-87.59904432141748,College Cafeteria
790,University of Chicago,41.7892454,-87.59771803592608,Starbucks,41.791007,-87.604892,Coffee Shop
791,University of Chicago,41.7892454,-87.59771803592608,Midway Market,41.78491587637805,-87.60099891172868,Convenience Store
792,University of Chicago,41.7892454,-87.59771803592608,Bergstein's NY Deli,41.795250169601964,-87.59702623298722,Deli / Bodega
793,University of Chicago,41.7892454,-87.59771803592608,CTA Bus stop - Ellis & 59th,41.784184,-87.601003,Bus Station
794,University of Southern California,34.02024625,-118.28660743457544,Tommy Trojan,34.02048725196587,-118.28541216407669,Outdoor Sculpture
795,University of Southern California,34.02024625,-118.28660743457544,Natural History Museum of Los Angeles County,34.016828819509556,-118.28882932662964,Museum
796,University of Southern California,34.02024625,-118.28660743457544,Norris Cinema Theater (NCT),34.021978716035875,-118.28516900916733,College Classroom
797,University of Southern California,34.02024625,-118.28660743457544,Space Shuttle Endeavour,34.01627175838601,-118.28724634331878,Science Museum
798,University of Southern California,34.02024625,-118.28660743457544,Dinosaur Hall,34.016899789741835,-118.2883795958388,History Museum
